client_id,period_id,wwn,collection_date,upload_id,device_type_code,device_name,usable_gb,total_allocated,pct_allocated,num_arrays,num_hosts,num_enclosures,num_loops,num_drives,raw_disk_gb,total_used,total_free,num_disk_groups,unallocated_free,dedupe_gb,data_center,iops_capacity,snap_gb,orphan_gb,num_orphans,largest_contiguous_free,overhead_gb,latency,iops,model,firmware_level,purchase_date,end_of_maintenance_date,end_of_life_date,max_alert_level,contract_number,vendor,tier,operational_catgegory,application,percent_used,provisioned_gb,display_name,classification,volume_locked_free,geography,count
137,1469,500507680B00336C,2019-01-08T00:00:00,120661,V7000_DEVICE,STGCLD02,197354.16,542206.0,2.75,1,20,5,8,96,213343.55,62964.2,134389.96,1,0.0,197940.2,Westland,500000.0,3.12,26255.0,689,134389.96,15989.39,0.12,11672.98,v7000 (2076-624),8.1.3.3 (build 143.7.1810081143000),,10/01/2019,,0.5,XX,IBM,2.0,DR,iSeries,31.90416660079524,344851.84,iSeries-DR,DR,0.0,,1
137,1469,50000973A817DC18,2019-01-08T00:00:00,120678,VMAX_DEVICE,VMAX-197801527,195890.91,47919.5,0.24,1,29,2,0,34,241960.2,47653.41,148237.5,1,0.0,0.0,Westland,100000.0,0.0,0.0,0,125781.8,46069.29,0.0,0.0,VMAX250F,17590000,,10/01/2020,,0.5,xx,EMC,2.0,New-DR,Open-Intel,24.326503971011213,-147971.41,VMAX-DR,DR,0.0,,1
137,1470,500507680B00B078,2019-01-09T00:00:00,120887,V7000_DEVICE,STGCLD03,202040.04,434772.0,2.15,1,59,4,8,96,213327.47,154424.2,47615.84,1,0.0,660.9,Colo,500000.0,3619.15,0.0,0,47615.84,11287.42,1.63,27489.72,v7000 (2076-624),7.8.1.5 (build 135.5.1802161136000),,10/01/2020,,0.5,xx,IBM,1.0,New-Prod,iSeries,76.43247348396882,232731.96,iSeries-Prod,Prod-iSeries,0.0,,1
137,1470,NVT10164100062,2019-01-09T00:00:00,120888,DATA_DOMAIN,aus-dd9800.company.pvt,8955484.2,5721937.2,0.64,1,0,14,1,139,337942.8,5721937.2,3233547.0,1,0.0,5506088.8,Undefined,0.0,0.0,0.0,0,3233547.0,0.0,0.0,0.0,DD9800,6.0.1.30-570211,,,,1.0,,,,,,63.8931080912409,-3233547.0,, ,0.0,,1
137,1470,NVT10170700007,2019-01-09T00:00:00,120889,DATA_DOMAIN,dr-dd9800.company.pvt,9057754.12,5718687.2,0.63,1,0,14,1,139,337975.9,5718687.2,3339066.92,1,0.0,5505655.6,Undefined,0.0,0.0,0.0,0,3339066.92,0.0,0.0,0.0,DD9800,6.0.1.30-570211,,,,1.0,,,,,,63.13581848477026,-3339066.92,, ,0.0,,1
137,1470,500507680B00336C,2019-01-09T00:00:00,120886,V7000_DEVICE,STGCLD02,197378.14,542206.0,2.75,1,20,5,8,96,213343.55,62979.9,134398.24,1,0.0,197928.1,Westland,500000.0,5.81,26255.0,689,134398.24,15965.4,0.14,13627.62,v7000 (2076-624),8.1.3.3 (build 143.7.1810081143000),,10/01/2019,,0.5,XX,IBM,2.0,DR,iSeries,31.908244752939712,344827.86,iSeries-DR,DR,0.0,,1
137,1471,500507680B00B078,2019-01-10T00:00:00,120995,V7000_DEVICE,STGCLD03,202065.69,434772.0,2.15,1,59,4,8,96,213327.47,154426.2,47639.49,1,0.0,627.1,Colo,500000.0,3621.92,0.0,0,47639.49,11261.78,1.55,27988.66,v7000 (2076-624),7.8.1.5 (build 135.5.1802161136000),,10/01/2020,,0.5,xx,IBM,1.0,New-Prod,iSeries,76.42376100564128,232706.31,iSeries-Prod,Prod-iSeries,0.0,,1
137,1471,50000973A817E418,2019-01-10T00:00:00,121005,VMAX_DEVICE,VMAX-197801529,191044.09,154310.8,0.81,1,88,2,0,34,241960.2,149195.49,41848.6,1,0.0,0.0,Colo,100000.0,0.0,0.0,0,26872.9,50916.11,0.0,0.0,VMAX250F,17590000,,10/01/2020,,0.5,xx,EMC,1.0,New-Prod,Open-Intel,78.09479476700902,-36733.29,VMAX-Prod,Prod-Open,0.0,,1
137,1471,NVT10164100062,2019-01-10T00:00:00,120997,DATA_DOMAIN,aus-dd9800.company.pvt,8854101.36,5724850.8,0.65,1,0,14,1,139,337942.8,5724850.8,3129250.56,1,0.0,5506609.7,Undefined,0.0,0.0,0.0,0,3129250.56,0.0,0.0,0.0,DD9800,6.0.1.30-570211,,,,1.0,,,,,,64.6576153494588,-3129250.56,, ,0.0,,1
137,1471,NVT10170700007,2019-01-10T00:00:00,120999,DATA_DOMAIN,dr-dd9800.company.pvt,8990158.94,5721019.0,0.64,1,0,14,1,139,337975.9,5721019.0,3269139.94,1,0.0,5506238.8,Undefined,0.0,0.0,0.0,0,3269139.94,0.0,0.0,0.0,DD9800,6.0.1.30-570211,,,,1.0,,,,,,63.636461136915116,-3269139.94,, ,0.0,,1
137,1471,500507680B00336C,2019-01-10T00:00:00,120993,V7000_DEVICE,STGCLD02,197344.56,542206.0,2.75,1,20,5,8,96,213343.55,63008.2,134336.36,1,0.0,197908.8,Westland,500000.0,15.15,26255.0,689,134336.36,15998.99,0.12,11175.73,v7000 (2076-624),8.1.3.3 (build 143.7.1810081143000),,10/01/2019,,0.5,XX,IBM,2.0,DR,iSeries,31.928014635924093,344861.44,iSeries-DR,DR,0.0,,1
137,1471,50000973A817DC18,2019-01-10T00:00:00,121006,VMAX_DEVICE,VMAX-197801527,195930.23,50802.6,0.26,1,29,2,0,34,241960.2,50575.83,145354.4,1,0.0,0.0,Westland,100000.0,0.0,0.0,0,122620.3,46029.98,0.0,0.0,VMAX250F,17590000,,10/01/2020,,0.5,xx,EMC,2.0,New-DR,Open-Intel,25.813183601121686,-145127.63,VMAX-DR,DR,0.0,,1
137,1474,500507680B00B078,2019-01-13T00:00:00,122033,V7000_DEVICE,STGCLD03,202060.08,434772.0,2.15,1,59,4,8,96,213327.47,153915.9,48144.18,1,0.0,824.2,Colo,500000.0,3107.97,0.0,0,48144.18,11267.39,0.84,9611.39,v7000 (2076-624),7.8.1.5 (build 135.5.1802161136000),,10/01/2020,,0.5,xx,IBM,1.0,New-Prod,iSeries,76.17333418852452,232711.92,iSeries-Prod,Prod-iSeries,0.0,,1
137,1474,50000973A817E418,2019-01-13T00:00:00,122049,VMAX_DEVICE,VMAX-197801529,190756.66,152557.5,0.8,12,88,2,0,34,241960.2,147154.36,43602.3,12,0.0,0.0,Colo,100000.0,0.0,0.0,0,26423.4,51203.55,0.0,33956.08,VMAX250F,17590000,,10/01/2020,,0.5,xx,EMC,1.0,New-Prod,Open-Intel,77.14244944318065,-38199.16,VMAX-Prod,Prod-Open,0.0,,1
137,1474,NVT10164100062,2019-01-13T00:00:00,122036,DATA_DOMAIN,aus-dd9800.company.pvt,8448570.0,5754103.6,0.68,1,0,14,1,139,337942.8,5754103.6,2694466.4,1,0.0,5523741.4,Undefined,0.0,0.0,0.0,0,2694466.4,0.0,0.0,0.0,DD9800,6.0.1.30-570211,,,,1.0,,,,,,68.10742646388678,-2694466.4,, ,0.0,,1
137,1474,NVT10170700007,2019-01-13T00:00:00,122037,DATA_DOMAIN,dr-dd9800.company.pvt,8685980.63,5750847.5,0.66,1,0,14,1,139,337975.9,5750847.5,2935133.13,1,0.0,5526966.4,Undefined,0.0,0.0,0.0,0,2935133.13,0.0,0.0,0.0,DD9800,6.0.1.30-570211,,,,1.0,,,,,,66.20838503988236,-2935133.13,, ,0.0,,1
137,1474,500507680B00336C,2019-01-13T00:00:00,122031,V7000_DEVICE,STGCLD02,197374.56,542206.0,2.75,1,20,5,8,96,213343.55,62992.0,134382.56,1,0.0,197916.7,Westland,500000.0,2.57,26255.0,689,134382.56,15968.99,0.11,9054.32,v7000 (2076-624),8.1.3.3 (build 143.7.1810081143000),,10/01/2019,,0.5,XX,IBM,2.0,DR,iSeries,31.91495398393795,344831.44,iSeries-DR,DR,0.0,,1
137,1474,50000973A817DC18,2019-01-13T00:00:00,122050,VMAX_DEVICE,VMAX-197801527,195895.12,50645.9,0.26,8,29,2,0,34,241960.2,50384.02,145511.1,8,0.0,0.0,Westland,100000.0,0.0,0.0,0,122962.6,46065.09,0.0,1793.0,VMAX250F,17590000,,10/01/2020,,0.5,xx,EMC,2.0,New-DR,Open-Intel,25.719895421590902,-145249.22,VMAX-DR,DR,0.0,,1
137,1476,500507680B00B078,2019-01-15T00:00:00,123199,V7000_DEVICE,STGCLD03,202062.25,434772.0,2.15,1,59,4,8,96,213327.47,154511.2,47551.05,1,0.0,616.7,Colo,500000.0,3708.02,0.0,0,47551.05,11265.22,1.5,24402.59,v7000 (2076-624),7.8.1.5 (build 135.5.1802161136000),,10/01/2020,,0.5,xx,IBM,1.0,New-Prod,iSeries,76.46712832307865,232709.75,iSeries-Prod,Prod-iSeries,0.0,,1
137,1476,50000973A817E418,2019-01-15T00:00:00,123208,VMAX_DEVICE,VMAX-197801529,190144.62,155330.7,0.82,12,88,2,0,34,241960.2,149315.52,40829.1,12,0.0,0.0,Colo,100000.0,0.0,0.0,0,25412.8,51815.59,0.0,34366.58,VMAX250F,17590000,,10/01/2020,,0.5,xx,EMC,1.0,New-Prod,Open-Intel,78.52734408157328,-34813.92,VMAX-Prod,Prod-Open,0.0,,1
137,1476,NVT10164100062,2019-01-15T00:00:00,123201,DATA_DOMAIN,aus-dd9800.company.pvt,8178215.76,5767871.2,0.71,1,0,14,1,139,337942.8,5767871.2,2410344.56,1,0.0,5529870.8,Undefined,0.0,0.0,0.0,0,2410344.56,0.0,0.0,0.0,DD9800,6.0.1.30-570211,,,,1.0,,,,,,70.52725642445021,-2410344.56,, ,0.0,,1
137,1476,NVT10170700007,2019-01-15T00:00:00,123202,DATA_DOMAIN,dr-dd9800.company.pvt,8483195.09,5764359.9,0.68,1,0,14,1,139,337975.9,5764359.9,2718835.19,1,0.0,5534629.9,Undefined,0.0,0.0,0.0,0,2718835.19,0.0,0.0,0.0,DD9800,6.0.1.30-570211,,,,1.0,,,,,,67.95033992316213,-2718835.19,, ,0.0,,1
137,1476,500507680B00336C,2019-01-15T00:00:00,123197,V7000_DEVICE,STGCLD02,197371.8,542206.0,2.75,1,20,5,8,96,213343.55,62992.8,134379.0,1,0.0,197915.8,Westland,500000.0,0.34,26255.0,689,134379.0,15971.75,0.12,11838.43,v7000 (2076-624),8.1.3.3 (build 143.7.1810081143000),,10/01/2019,,0.5,XX,IBM,2.0,DR,iSeries,31.915805601408103,344834.2,iSeries-DR,DR,0.0,,1
137,1476,50000973A817DC18,2019-01-15T00:00:00,123209,VMAX_DEVICE,VMAX-197801527,195914.93,51558.6,0.26,8,29,2,0,34,241960.2,51316.53,144598.4,8,0.0,0.0,Westland,100000.0,0.0,0.0,0,122023.2,46045.28,0.0,3360.0,VMAX250F,17590000,,10/01/2020,,0.5,xx,EMC,2.0,New-DR,Open-Intel,26.193271742995798,-144356.33,VMAX-DR,DR,0.0,,1
137,1478,500507680B00B078,2019-01-17T00:00:00,123877,V7000_DEVICE,STGCLD03,202065.93,434772.0,2.15,1,59,4,8,96,213327.47,154368.6,47697.33,1,0.0,681.0,Colo,500000.0,3564.8,0.0,0,47697.33,11261.54,1.55,27122.11,v7000 (2076-624),7.8.1.5 (build 135.5.1802161136000),,10/01/2020,,0.5,xx,IBM,1.0,New-Prod,iSeries,76.39516468709,232706.07,iSeries-Prod,Prod-iSeries,0.0,,1
137,1478,50000973A817E418,2019-01-17T00:00:00,123887,VMAX_DEVICE,VMAX-197801529,190926.13,130029.0,0.68,12,88,2,0,34,241960.2,124795.23,66130.9,12,0.0,0.0,Colo,100000.0,0.0,0.0,0,47879.7,51034.07,0.0,27361.33,VMAX250F,17590000,,10/01/2020,,0.5,xx,EMC,1.0,New-Prod,Open-Intel,65.3630961880388,-60897.13,VMAX-Prod,Prod-Open,0.0,,1
137,1478,NVT10164100062,2019-01-17T00:00:00,123879,DATA_DOMAIN,aus-dd9800.company.pvt,8820307.08,5769176.8,0.65,1,0,14,1,139,337942.8,5769176.8,3051130.28,1,0.0,5547853.7,Undefined,0.0,0.0,0.0,0,3051130.28,0.0,0.0,0.0,DD9800,6.0.1.30-570211,,,,1.0,,,,,,65.40789053797887,-3051130.28,, ,0.0,,1
137,1478,NVT10170700007,2019-01-17T00:00:00,123880,DATA_DOMAIN,dr-dd9800.company.pvt,8956361.35,5767444.2,0.64,1,0,14,1,139,337975.9,5767444.2,3188917.15,1,0.0,5550038.3,Undefined,0.0,0.0,0.0,0,3188917.15,0.0,0.0,0.0,DD9800,6.0.1.30-570211,,,,1.0,,,,,,64.3949476201069,-3188917.15,, ,0.0,,1
137,1478,500507680B00336C,2019-01-17T00:00:00,123875,V7000_DEVICE,STGCLD02,197370.58,542206.0,2.75,1,20,5,8,96,213343.55,62998.5,134372.08,1,0.0,197912.8,Westland,500000.0,1.2,26255.0,689,134372.08,15972.97,0.11,10826.3,v7000 (2076-624),8.1.3.3 (build 143.7.1810081143000),,10/01/2019,,0.5,XX,IBM,2.0,DR,iSeries,31.918890849892623,344835.42,iSeries-DR,DR,0.0,,1
137,1478,50000973A817DC18,2019-01-17T00:00:00,123888,VMAX_DEVICE,VMAX-197801527,195892.73,50799.4,0.26,8,29,2,0,34,241960.2,50535.13,145357.6,8,0.0,0.0,Westland,100000.0,0.0,0.0,0,122900.4,46067.47,0.0,2302.5,VMAX250F,17590000,,10/01/2020,,0.5,xx,EMC,2.0,New-DR,Open-Intel,25.79734837530724,-145093.33,VMAX-DR,DR,0.0,,1
137,1481,500507680B00B078,2019-01-20T00:00:00,124894,V7000_DEVICE,STGCLD03,202059.94,434772.0,2.15,1,59,4,8,96,213327.47,153986.9,48073.04,1,0.0,871.6,Colo,500000.0,3180.4,0.0,0,48073.04,11267.53,0.73,17702.27,v7000 (2076-624),7.8.1.5 (build 135.5.1802161136000),,10/01/2020,,0.5,xx,IBM,1.0,New-Prod,iSeries,76.2085250544962,232712.06,iSeries-Prod,Prod-iSeries,0.0,,1
137,1481,50000973A817E418,2019-01-20T00:00:00,124912,VMAX_DEVICE,VMAX-197801529,191132.11,126536.4,0.66,12,88,2,0,34,241960.2,121508.61,69623.5,12,0.0,0.0,Colo,100000.0,0.0,0.0,0,51755.9,50828.09,0.0,43237.75,VMAX250F,17590000,,10/01/2020,,0.5,xx,EMC,1.0,New-Prod,Open-Intel,63.573101348590775,-64595.71,VMAX-Prod,Prod-Open,0.0,,1
137,1481,NVT10164100062,2019-01-20T00:00:00,124897,DATA_DOMAIN,aus-dd9800.company.pvt,8380981.44,5798990.7,0.69,1,0,14,1,139,337942.8,5798990.7,2581990.74,1,0.0,5565282.9,Undefined,0.0,0.0,0.0,0,2581990.74,0.0,0.0,0.0,DD9800,6.0.1.30-570211,,,,1.0,,,,,,69.19226276200894,-2581990.74,, ,0.0,,1
137,1481,NVT10170700007,2019-01-20T00:00:00,124898,DATA_DOMAIN,dr-dd9800.company.pvt,8652183.04,5795638.6,0.67,1,0,14,1,139,337975.9,5795638.6,2856544.44,1,0.0,5568990.5,Undefined,0.0,0.0,0.0,0,2856544.44,0.0,0.0,0.0,DD9800,6.0.1.30-570211,,,,1.0,,,,,,66.98469707825322,-2856544.44,, ,0.0,,1
137,1481,500507680B00336C,2019-01-20T00:00:00,124893,V7000_DEVICE,STGCLD02,197369.02,542206.0,2.75,1,20,5,8,96,213343.55,63346.1,134022.92,1,0.0,197567.1,Westland,500000.0,0.34,26255.0,689,134022.92,15974.53,0.14,5406.06,v7000 (2076-624),8.1.3.3 (build 143.7.1810081143000),,10/01/2019,,0.5,XX,IBM,2.0,DR,iSeries,32.09525993491785,344836.98,iSeries-DR,DR,0.0,,1
137,1481,50000973A817DC18,2019-01-20T00:00:00,124913,VMAX_DEVICE,VMAX-197801527,195916.74,51961.0,0.27,8,29,2,0,34,241960.2,51720.74,144196.0,8,0.0,0.0,Westland,100000.0,0.0,0.0,0,121645.2,46043.46,0.0,1693.67,VMAX250F,17590000,,10/01/2020,,0.5,xx,EMC,2.0,New-DR,Open-Intel,26.39934698790925,-143955.74,VMAX-DR,DR,0.0,,1
137,1483,500507680B00B078,2019-01-22T00:00:00,125487,V7000_DEVICE,STGCLD03,202063.14,434772.0,2.15,1,59,4,8,96,213327.47,153997.1,48066.04,1,0.0,471.5,Colo,500000.0,3189.74,0.0,0,48066.04,11264.33,1.2,23018.07,v7000 (2076-624),7.8.1.5 (build 135.5.1802161136000),,10/01/2020,,0.5,xx,IBM,1.0,New-Prod,iSeries,76.21236609507305,232708.86,iSeries-Prod,Prod-iSeries,0.0,,1
137,1483,50000973A817E418,2019-01-22T00:00:00,125495,VMAX_DEVICE,VMAX-197801529,191494.48,126948.4,0.66,12,88,2,0,34,241960.2,122282.98,69211.5,12,0.0,0.0,Colo,100000.0,0.0,0.0,0,49942.0,50465.72,0.0,39324.5,VMAX250F,17590000,,10/01/2020,,0.5,xx,EMC,1.0,New-Prod,Open-Intel,63.85718272401377,-64546.08,VMAX-Prod,Prod-Open,0.0,,1
137,1483,NVT10164100062,2019-01-22T00:00:00,125488,DATA_DOMAIN,aus-dd9800.company.pvt,8178215.76,5810426.0,0.71,1,0,14,1,139,337942.8,5810426.0,2367789.76,1,0.0,5570299.5,Undefined,0.0,0.0,0.0,0,2367789.76,0.0,0.0,0.0,DD9800,6.0.1.30-570211,,,,1.0,,,,,,71.04759975175807,-2367789.76,, ,0.0,,1
137,1483,NVT10170700007,2019-01-22T00:00:00,125489,DATA_DOMAIN,dr-dd9800.company.pvt,8483195.09,5806785.8,0.68,1,0,14,1,139,337975.9,5806785.8,2676409.29,1,0.0,5575178.5,Undefined,0.0,0.0,0.0,0,2676409.29,0.0,0.0,0.0,DD9800,6.0.1.30-570211,,,,1.0,,,,,,68.45045691387017,-2676409.29,, ,0.0,,1
137,1483,500507680B00336C,2019-01-22T00:00:00,125484,V7000_DEVICE,STGCLD02,197371.43,542206.0,2.75,1,20,5,8,96,213343.55,63374.1,133997.33,1,0.0,197539.6,Westland,500000.0,0.3,26255.0,689,133997.33,15972.12,0.13,6585.27,v7000 (2076-624),8.1.3.3 (build 143.7.1810081143000),,10/01/2019,,0.5,XX,IBM,2.0,DR,iSeries,32.10905448676133,344834.57,iSeries-DR,DR,0.0,,1
137,1483,50000973A817DC18,2019-01-22T00:00:00,125496,VMAX_DEVICE,VMAX-197801527,195896.41,51223.4,0.26,8,29,2,0,34,241960.2,50962.81,144933.6,8,0.0,0.0,Westland,100000.0,0.0,0.0,0,122671.7,46063.79,0.0,1660.25,VMAX250F,17590000,,10/01/2020,,0.5,xx,EMC,2.0,New-DR,Open-Intel,26.015183228727878,-144673.01,VMAX-DR,DR,0.0,,1
137,1485,500507680B00B078,2019-01-24T00:00:00,126134,V7000_DEVICE,STGCLD03,202070.32,434772.0,2.15,1,59,4,8,96,213327.47,154523.3,47547.02,1,0.0,688.9,Colo,500000.0,3717.71,0.0,0,47547.02,11257.15,1.53,28055.17,v7000 (2076-624),7.8.1.5 (build 135.5.1802161136000),,10/01/2020,,0.5,xx,IBM,1.0,New-Prod,iSeries,76.4700625010145,232701.68,iSeries-Prod,Prod-iSeries,0.0,,1
137,1485,50000973A817E418,2019-01-24T00:00:00,126145,VMAX_DEVICE,VMAX-197801529,192205.99,127150.2,0.66,12,88,2,0,34,241960.2,123196.29,69009.7,12,0.0,0.0,Colo,100000.0,0.0,0.0,0,47894.6,49754.22,0.0,36879.67,VMAX250F,17590000,,10/01/2020,,0.5,xx,EMC,1.0,New-Prod,Open-Intel,64.09596808091153,-65055.79,VMAX-Prod,Prod-Open,0.0,,1
137,1485,NVT10164100062,2019-01-24T00:00:00,126135,DATA_DOMAIN,aus-dd9800.company.pvt,8820307.08,5806375.3,0.66,1,0,14,1,139,337942.8,5806375.3,3013931.78,1,0.0,5583878.2,Undefined,0.0,0.0,0.0,0,3013931.78,0.0,0.0,0.0,DD9800,6.0.1.30-570211,,,,1.0,,,,,,65.82962755532543,-3013931.78,, ,0.0,,1
137,1485,NVT10170700007,2019-01-24T00:00:00,126136,DATA_DOMAIN,dr-dd9800.company.pvt,8956361.35,5803799.0,0.65,1,0,14,1,139,337975.9,5803799.0,3152562.35,1,0.0,5584953.0,Undefined,0.0,0.0,0.0,0,3152562.35,0.0,0.0,0.0,DD9800,6.0.1.30-570211,,,,1.0,,,,,,64.80085799575293,-3152562.35,, ,0.0,,1
137,1485,500507680B00336C,2019-01-24T00:00:00,126131,V7000_DEVICE,STGCLD02,197377.18,542206.0,2.75,1,20,5,8,96,213343.55,63388.3,133988.88,1,0.0,197532.5,Westland,500000.0,6.67,26255.0,689,133988.88,15966.37,0.12,10968.14,v7000 (2076-624),8.1.3.3 (build 143.7.1810081143000),,10/01/2019,,0.5,XX,IBM,2.0,DR,iSeries,32.11531343187698,344828.82,iSeries-DR,DR,0.0,,1
137,1485,50000973A817DC18,2019-01-24T00:00:00,126146,VMAX_DEVICE,VMAX-197801527,195905.4,49901.5,0.25,8,29,2,0,34,241960.2,49649.9,146255.5,8,0.0,0.0,Westland,100000.0,0.0,0.0,0,124010.9,46054.8,0.0,2845.25,VMAX250F,17590000,,10/01/2020,,0.5,xx,EMC,2.0,New-DR,Open-Intel,25.343813902015974,-146003.9,VMAX-DR,DR,0.0,,1
137,1488,500507680B00B078,2019-01-27T00:00:00,127360,V7000_DEVICE,STGCLD03,202046.79,434772.0,2.15,1,59,4,8,96,213327.47,154992.7,47054.09,1,0.0,3478.0,Colo,500000.0,4187.15,0.0,0,47054.09,11280.68,1.15,32458.38,v7000 (2076-624),7.8.1.5 (build 135.5.1802161136000),,10/01/2020,,0.5,xx,IBM,1.0,New-Prod,iSeries,76.71129048870314,232725.21,iSeries-Prod,Prod-iSeries,0.0,,1
137,1488,50000973A817E418,2019-01-27T00:00:00,127404,VMAX_DEVICE,VMAX-197801529,191804.25,124402.4,0.65,12,88,2,0,34,241960.2,120046.75,71757.5,12,0.0,0.0,Colo,100000.0,0.0,0.0,0,53573.0,50155.96,0.0,43121.92,VMAX250F,17590000,,10/01/2020,,0.5,xx,EMC,1.0,New-Prod,Open-Intel,62.588159542867274,-67401.85,VMAX-Prod,Prod-Open,0.0,,1
137,1488,NVT10164100062,2019-01-27T00:00:00,127367,DATA_DOMAIN,aus-dd9800.company.pvt,8380981.44,5815310.8,0.69,1,0,14,1,139,337942.8,5815310.8,2565670.64,1,0.0,5580968.4,Undefined,0.0,0.0,0.0,0,2565670.64,0.0,0.0,0.0,DD9800,6.0.1.30-570211,,,,1.0,,,,,,69.38699055274367,-2565670.64,, ,0.0,,1
137,1488,NVT10170700007,2019-01-27T00:00:00,127372,DATA_DOMAIN,dr-dd9800.company.pvt,8618385.45,5811915.6,0.67,1,0,14,1,139,337975.9,5811915.6,2806469.85,1,0.0,5584235.2,Undefined,0.0,0.0,0.0,0,2806469.85,0.0,0.0,0.0,DD9800,6.0.1.30-570211,,,,1.0,,,,,,67.43624584579239,-2806469.85,, ,0.0,,1
