client_id,period_id,upload_id,collection_date,vcenter_name,device_type_code,total_data_centers,total_clusters,total_esx_hosts,total_data_stores,total_data_store_allocation,total_data_store_used,total_vms,total_active_vms,total_tool_errors,total_config_errors,total_old_hardware,total_orphaned_data_stores,total_orphaned_data_store_space,total_free,total_red_lights,total_duplicate_vmdk,total_memory,total_processors,total_alerts,cluster_utilization,memory_utilization,data_store_pct
137,1665,183170,2019-07-23T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,12,53,92,309936.25,151591.52,1092,1043,0,0,2,0,0.0,158344.73,3,0,30724812.0,1320,9,0.0,0.0,0.0
137,1667,183608,2019-07-25T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,12,53,92,309936.25,151358.41,1091,1043,0,0,2,0,0.0,158577.84,1,0,30724812.0,1320,10,0.0,0.0,0.0
137,1670,184327,2019-07-28T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,12,53,92,309936.25,151859.94,1091,1043,0,0,2,0,0.0,158076.31,2,0,30724812.0,1320,9,0.0,0.0,0.0
137,1672,184747,2019-07-30T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,12,53,92,309936.25,148415.15,1091,1043,0,0,2,0,0.0,161521.1,1,0,30724812.0,1320,8,0.0,0.0,0.0
137,1674,185217,2019-08-01T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,12,53,92,309936.25,148690.44,1092,1044,0,0,2,0,0.0,161245.81,4,0,30724812.0,1320,8,0.0,0.0,0.0
137,1677,186068,2019-08-04T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,12,53,92,309936.25,149513.77,1097,1047,0,0,2,0,0.0,160422.48,7,0,30724812.0,1320,9,0.0,0.0,0.0
137,1679,186452,2019-08-06T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,12,53,92,309936.25,149011.94,1095,1046,0,0,2,0,0.0,160924.31,4,0,30724812.0,1320,5,0.0,0.0,0.0
137,1681,186892,2019-08-08T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,12,53,93,318128.0,148313.58,1097,1045,0,0,2,0,0.0,169814.42,2,0,30724812.0,1320,44,0.0,0.0,0.0
137,1684,187655,2019-08-11T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,12,53,93,318128.0,149057.58,1099,1050,0,0,2,0,0.0,169070.42,2,0,30724812.0,1320,0,0.0,0.0,0.0
137,1686,188072,2019-08-13T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,12,53,93,318128.0,148702.98,1099,1050,0,0,2,0,0.0,169425.02,3,0,30724812.0,1320,1,0.0,0.0,0.0
137,1688,188535,2019-08-15T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,12,53,93,322224.0,153198.42,1105,1051,0,0,2,0,0.0,169025.58,4,0,30721546.0,1320,9,0.0,0.0,0.0
137,1691,189294,2019-08-18T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,12,54,93,320188.75,152288.71,1103,1037,0,0,2,0,0.0,167900.04,2,0,31111510.0,1360,4,0.0,0.0,0.0
137,1693,189732,2019-08-20T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,12,59,98,320226.25,151734.4,1103,1036,0,0,2,0,0.0,168491.85,3,0,33070720.0,1560,4,0.0,0.0,0.0
137,1695,190190,2019-08-22T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,98,320226.25,148136.31,1104,1046,0,0,2,0,0.0,172089.95,2,0,33070720.0,1560,6,0.0,0.0,0.0
137,1698,190748,2019-08-25T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,12,59,97,316135.5,151271.06,1103,1046,0,0,2,0,0.0,164864.44,3,0,32939648.0,1544,7,0.0,0.0,0.0
137,1700,191049,2019-08-27T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,12,59,97,316135.5,151505.74,1106,1046,0,0,2,0,0.0,164629.76,2,0,32939648.0,1544,8,0.0,0.0,0.0
137,1702,191501,2019-08-29T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,12,59,97,316135.5,150508.77,1099,1043,0,0,2,0,0.0,165626.73,1,0,32939648.0,1544,8,0.0,0.0,0.0
137,1705,192207,2019-09-01T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,98,320231.25,153229.15,1143,1088,0,0,2,0,0.0,167002.1,2,0,32939648.0,1544,6,0.0,0.0,0.0
137,1707,192634,2019-09-03T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,98,320231.25,153322.35,1143,1088,0,0,2,0,0.0,166908.9,2,0,32939648.0,1544,6,0.0,0.0,0.0
137,1709,193069,2019-09-05T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,98,320231.25,154010.18,1141,1085,0,0,2,0,0.0,166221.07,1,0,32939648.0,1544,6,0.0,0.0,0.0
137,1712,193783,2019-09-08T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,165884.46,1144,1086,0,0,2,0,0.0,178922.29,2,0,32939648.0,1544,7,0.0,0.0,0.0
137,1714,194167,2019-09-10T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,166026.53,1142,1086,0,0,2,0,0.0,178780.22,4,0,32939648.0,1544,7,0.0,0.0,0.0
137,1716,194672,2019-09-12T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,164851.72,1121,1066,0,0,2,0,0.0,179955.03,3,0,32939648.0,1544,8,0.0,0.0,0.0
137,1719,195387,2019-09-15T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,165514.19,1140,1083,0,0,2,0,0.0,179292.56,3,0,32939648.0,1544,7,0.0,0.0,0.0
137,1721,195797,2019-09-17T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,165842.45,1146,1088,0,0,2,0,0.0,178964.3,3,0,32939648.0,1544,7,0.0,0.0,0.0
137,1723,196326,2019-09-19T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,166259.09,1150,1093,0,0,2,0,0.0,178547.66,2,0,32939648.0,1544,7,0.0,0.0,0.0
137,1726,197089,2019-09-22T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,166732.63,1149,1092,0,0,2,0,0.0,178074.12,5,0,32939648.0,1544,8,0.0,0.0,0.0
137,1728,197596,2019-09-24T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,167789.99,1150,1092,0,0,2,0,0.0,177016.76,5,0,32939648.0,1544,8,0.0,0.0,0.0
137,1730,198068,2019-09-26T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,168403.78,1152,1095,0,0,2,0,0.0,176402.97,2,0,32939648.0,1544,8,0.0,0.0,0.0
137,1733,198798,2019-09-29T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,167700.27,1142,1085,0,0,2,0,0.0,177106.48,2,0,32939648.0,1544,9,0.0,0.0,0.0
137,1735,199252,2019-10-01T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,167781.64,1142,1085,0,0,2,0,0.0,177025.11,3,0,32939648.0,1544,9,0.0,0.0,0.0
137,1737,199825,2019-10-03T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,165381.73,1125,1068,0,0,2,0,0.0,179425.02,2,0,32939648.0,1544,6,0.0,0.0,0.0
137,1740,200692,2019-10-06T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,165076.67,1124,1066,0,0,2,0,0.0,179730.08,1,0,32939648.0,1544,6,0.0,0.0,0.0
137,1742,201145,2019-10-08T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,165471.82,1124,1066,0,0,2,0,0.0,179334.93,2,0,32939648.0,1544,6,0.0,0.0,0.0
137,1744,201700,2019-10-10T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,168623.52,1121,1063,0,0,2,0,0.0,176183.23,15,0,32939648.0,1544,7,0.0,0.0,0.0
137,1747,202508,2019-10-13T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,169174.8,1125,1062,0,0,2,0,0.0,175631.95,2,0,32939648.0,1544,10,0.0,0.0,0.0
137,1749,202917,2019-10-15T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,168968.63,1127,1069,0,0,2,0,0.0,175838.12,1,0,32939648.0,1544,11,0.0,0.0,0.0
137,1751,203474,2019-10-17T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,168954.77,1121,1064,0,0,2,0,0.0,175851.98,1,0,32939648.0,1544,11,0.0,0.0,0.0
137,1756,204676,2019-10-22T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,168235.71,1118,1060,0,0,2,0,0.0,176571.04,2,0,32939648.0,1544,11,0.0,0.0,0.0
137,1758,205277,2019-10-24T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,168944.02,1113,1058,0,0,2,0,0.0,175862.74,4,0,32939648.0,1544,13,0.0,0.0,0.0
137,1761,206097,2019-10-27T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,169863.64,1114,1058,0,0,2,0,0.0,174943.11,1,0,32939648.0,1544,9,0.0,0.0,0.0
137,1763,206502,2019-10-29T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,170483.65,1114,1057,0,0,2,0,0.0,174323.1,2,0,32939648.0,1544,11,0.0,0.0,0.0
137,1765,206986,2019-10-31T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,171060.16,1114,1059,0,0,2,0,0.0,173746.59,2,0,32939648.0,1544,11,0.0,0.0,0.0
137,1768,207759,2019-11-03T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,171055.97,1113,1055,0,0,2,0,0.0,173750.78,2,0,32939648.0,1544,11,0.0,0.0,0.0
137,1770,208162,2019-11-05T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,171132.6,1113,1055,0,0,2,0,0.0,173674.16,4,0,32939648.0,1544,11,0.0,0.0,0.0
137,1772,208694,2019-11-07T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,171534.62,1111,1053,0,0,2,0,0.0,173272.13,2,0,32939648.0,1544,2,0.0,0.0,0.0
137,1777,209845,2019-11-12T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,172343.4,1111,1056,0,0,2,0,0.0,172463.35,2,0,32939648.0,1544,1,0.0,0.0,0.0
137,1779,210344,2019-11-14T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,173172.52,1116,1056,0,0,2,0,0.0,171634.23,2,0,32939648.0,1544,1,0.0,0.0,0.0
137,1782,211103,2019-11-17T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,175422.34,1121,1062,0,0,2,0,0.0,169384.42,5,0,32939648.0,1544,2,0.0,0.0,0.0
137,1784,211491,2019-11-19T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,174473.74,1114,1052,0,0,2,0,0.0,170333.01,1,0,32939648.0,1544,2,0.0,0.0,0.0
137,1786,211945,2019-11-21T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,174834.35,1111,1052,0,0,2,0,0.0,169972.41,1,0,32939648.0,1544,3,0.0,0.0,0.0
137,1789,212683,2019-11-24T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,169803.68,1107,1048,0,0,2,0,0.0,175003.07,2,0,32939648.0,1544,33,0.0,0.0,0.0
137,1791,213062,2019-11-26T00:00:00,aus-vmprod310,VMWARE_DEVICE,4,13,59,100,344806.75,169038.53,1100,1031,0,0,2,0,0.0,175768.22,2,0,32939648.0,1544,9,0.0,0.0,0.0
